date,open,high,low,close,volume
2029-05-02,248.5736,252.0231,245.6548,248.4936,4495355
2029-05-03,248.1144,250.035,246.6686,248.3469,4962234
2029-05-04,246.3068,252.575,244.8863,250.2912,1681146
2029-05-07,248.6355,250.4945,246.25,248.6959,1447388
2029-05-08,245.4032,246.6377,244.7503,245.4601,1577301
2029-05-09,244.1305,246.0881,242.5254,244.2952,4616664
2029-05-10,243.9529,248.3089,242.3312,244.4427,531777
2029-05-11,245.6925,247.0217,243.6235,245.1696,937041
2029-05-14,243.9317,244.4447,241.277,242.9074,2119988
2029-05-15,243.7349,249.8686,243.6062,245.5984,4904327
2029-05-16,240.5005,247.8626,238.29,243.8226,899635
2029-05-17,241.5652,242.1885,240.2566,241.3394,1996762
2029-05-18,241.6545,243.3581,237.5511,239.8216,1330439
2029-05-21,242.4717,244.3409,241.6922,242.9835,1978373
2029-05-22,242.4353,245.5232,241.1974,242.6451,3597392
2029-05-23,241.5224,242.9016,237.4545,240.6794,1399149
2029-05-24,244.0932,247.6114,239.6451,243.4177,2368992
2029-05-25,249.4316,251.7709,247.9426,249.8079,1227902
2029-05-28,248.4248,253.3635,248.135,250.4873,549238
2029-05-29,254.3528,254.7554,253.595,254.2745,2748187
2029-05-30,256.848,261.6881,254.8427,257.5071,1925968
2029-05-31,255.9666,258.2578,252.84,255.6935,3848037
2029-06-01,257.4699,258.8285,253.9347,255.8264,527579
2029-06-04,252.3078,254.9755,250.0051,251.9697,724000
2029-06-05,248.4024,254.3997,246.3682,251.401,4618327
2029-06-06,247.3135,252.8274,245.811,249.5689,2445161
2029-06-07,249.7359,250.6434,247.5681,248.4149,4372133
2029-06-08,250.0686,251.1605,241.0925,246.2388,979847
2029-06-11,247.6804,247.766,243.4916,245.441,2089754
2029-06-12,248.7179,249.8159,244.2349,247.063,3632242
2029-06-13,247.3341,250.0736,243.1781,246.7583,1582017
2029-06-14,242.1284,242.4065,240.3568,241.3473,1495713
2029-06-15,237.9657,242.1284,235.3081,239.2439,981133
2029-06-18,235.6513,235.899,233.796,234.9683,2065771
2029-06-19,235.5485,236.8957,234.5312,235.7046,3673349
2029-06-20,238.2827,241.8386,233.0513,237.18,1819623
2029-06-21,235.0445,242.7454,233.468,237.9589,1041966
2029-06-22,236.6338,239.0008,234.2932,235.7682,3313640
2029-06-25,236.2909,240.2348,234.2456,236.5149,3512936
2029-06-26,234.6502,236.3555,233.6636,235.2314,2338001
2029-06-27,232.1471,233.2369,230.5249,232.0867,1662590
2029-06-28,236.1421,236.7837,231.3517,234.2091,3792704
2029-06-29,238.1955,238.9084,234.8127,236.5668,3781832
2029-07-02,237.3638,242.5641,234.5764,239.3238,3199490
2029-07-03,238.6493,239.9997,234.926,237.6306,2269576
2029-07-04,240.3705,242.3763,237.9424,241.0657,2771173
2029-07-05,239.5427,240.3807,239.0948,239.69,1115781
2029-07-06,243.683,244.1014,239.5504,241.6254,512928
2029-07-09,239.203,242.0988,238.6463,240.1966,1748211
2029-07-10,240.5611,241.4239,236.9957,239.5998,2836917
2029-07-11,231.9395,233.4925,231.5211,232.7851,3605264
2029-07-12,234.0619,234.4948,230.4695,231.9897,1568698
2029-07-13,232.5673,233.6989,229.638,232.2898,3582907
2029-07-16,230.7994,233.824,228.1711,231.1959,1883907
2029-07-17,234.5245,239.3907,234.1167,236.1671,3187652
2029-07-18,232.1655,233.8857,231.7875,232.9421,994699
2029-07-19,231.1715,231.9281,231.0221,231.4183,1954611
2029-07-20,229.4836,229.9447,228.0107,228.9648,1366702
2029-07-23,226.6863,228.9029,223.0386,227.4665,3358659
2029-07-24,228.6821,234.9702,226.933,230.3454,3691855
2029-07-25,234.6952,236.6995,233.5297,234.5143,689941
2029-07-26,232.0279,234.8796,230.7507,232.5969,2289556
2029-07-27,231.318,232.1992,229.6633,230.6337,3219222
2029-07-30,225.0483,229.9568,222.6265,227.4989,3826965
2029-07-31,232.5312,234.4121,226.2838,231.1394,4015775
2029-08-01,235.0488,236.7788,231.1071,234.3165,3968169
2029-08-02,233.2421,235.4571,232.5326,234.0655,1121948
2029-08-03,229.8632,232.8185,228.448,230.2229,3351510
2029-08-06,225.9333,229.4913,221.594,226.6865,4174173
2029-08-07,228.7191,229.0123,225.8301,227.1965,3005543
2029-08-08,225.5715,230.2851,224.9801,228.7449,4572526
2029-08-09,220.862,225.5318,218.2512,223.1878,4188126
2029-08-10,222.2561,224.0775,219.5335,222.3734,4815599
2029-08-13,226.2523,228.5977,225.1254,226.7794,4768928
2029-08-14,225.6306,227.8027,224.7453,226.2335,635174
2029-08-15,230.9932,235.4129,227.6325,230.36,2288352
2029-08-16,231.4102,233.7921,230.842,232.2076,4530321
2029-08-17,229.8024,232.1478,226.2335,229.2517,864746
2029-08-20,229.2567,229.6446,226.4561,228.4936,785503
2029-08-21,229.487,229.7769,226.5285,228.1867,1766039
2029-08-22,224.1584,228.0245,220.7106,225.6384,2207408
2029-08-23,222.7239,224.4802,221.9945,223.0722,3293469
2029-08-24,227.0908,228.5646,226.1783,227.1877,2967705
2029-08-27,224.3974,225.1653,224.1701,224.5837,3804260
2029-08-28,226.8629,229.6019,222.7791,227.5544,1497713
2029-08-29,224.8045,229.3854,224.0913,226.411,2667601
2029-08-30,226.4032,228.6154,225.371,226.3866,2050595
2029-08-31,226.6012,229.5506,225.9946,227.9637,4555714
2029-09-03,224.8857,230.5839,223.4139,226.3774,4586316
2029-09-04,228.9471,231.9189,222.8736,227.971,4205393
2029-09-05,225.1354,225.1738,219.8932,222.4853,1287856
2029-09-06,225.6393,228.013,220.7,223.7071,918266
2029-09-07,215.9529,220.4271,214.5081,217.221,2924573
2029-09-10,216.9202,218.1305,216.0872,216.6738,3684861
2029-09-11,219.013,221.1645,215.3818,218.9501,4221428
2029-09-12,222.2871,222.8613,218.5313,220.6354,4084819
2029-09-13,218.8402,221.1172,213.1486,217.2678,1584966
2029-09-14,213.2643,218.3356,212.4016,214.2824,2046027
2029-09-17,213.4403,215.008,211.0498,212.5613,4707829
2029-09-18,212.1613,215.4974,211.3419,213.0795,3686507
2029-09-19,207.7252,208.8636,207.0441,207.9883,4910496
2029-09-20,209.6159,209.7268,206.5765,207.9969,1483422
2029-09-21,211.5005,212.2284,205.4836,208.8175,1697378
2029-09-24,206.0584,211.9219,204.0326,208.1511,3450522
2029-09-25,209.7519,210.2133,208.5136,209.5093,2628509
2029-09-26,209.919,211.7327,209.0277,210.1145,4901135
2029-09-27,205.2365,210.0478,205.1984,208.795,550502
2029-09-28,205.5447,206.1157,202.3063,204.0405,3302469
2029-10-01,205.3527,205.8114,203.2274,204.4083,4823418
2029-10-02,201.7676,203.1257,201.2015,202.1242,2895364
2029-10-03,201.4698,202.0076,199.6477,200.7665,1117831
2029-10-04,199.731,203.6928,199.6022,201.9645,775084
2029-10-05,204.872,207.6455,201.619,205.47,2425126
2029-10-08,206.468,206.5309,203.1156,205.4172,3928722
2029-10-09,207.5966,208.0614,205.864,206.8289,3527028
2029-10-10,203.7597,207.2116,199.0786,203.3153,966981
2029-10-11,204.0474,207.8812,201.8359,203.956,3427467
2029-10-12,204.2579,205.274,201.4345,203.8502,4594691
2029-10-15,211.2453,211.4372,203.6309,206.9209,3436508
2029-10-16,203.7779,209.3879,202.4438,205.6243,1664129
2029-10-17,202.0771,208.785,201.7276,205.07,577032
2029-10-18,206.6211,209.3538,204.9655,207.7337,3036412
2029-10-19,207.8996,208.6814,207.0632,207.5459,3803824
2029-10-22,204.3913,205.7273,203.9572,204.8435,4426897
2029-10-23,210.8355,213.0043,207.348,211.255,3857026
2029-10-24,208.2774,211.9852,206.6435,208.5801,2596388
2029-10-25,210.7054,210.7846,206.4003,208.4599,2954141
2029-10-26,208.9234,210.0766,208.5068,209.3708,1381623
2029-10-29,210.8751,211.3511,208.9349,210.0863,3791150
2029-10-30,212.614,212.8456,206.2958,209.6504,3468443
2029-10-31,209.7798,212.6902,206.8748,209.2279,502685
2029-11-01,207.1609,209.6083,206.5519,208.6806,1877036
2029-11-02,206.6988,207.1035,203.4109,205.946,1247965
2029-11-05,210.8501,213.8755,208.8135,211.3713,4881364
2029-11-06,212.166,215.0363,208.7401,210.8562,834094
2029-11-07,210.4147,215.4046,210.1574,212.4145,2834759
2029-11-08,210.966,212.2073,210.3031,211.6055,1907960
2029-11-09,211.0968,212.318,209.5678,210.7488,4667534
2029-11-12,209.9379,211.703,205.9538,209.642,1416224
2029-11-13,209.1391,209.4127,203.8133,205.8203,4760998
2029-11-14,205.386,207.6748,202.1795,205.465,1337352
2029-11-15,203.5351,205.1521,202.9328,204.5049,683095
2029-11-16,207.5648,209.6252,204.9725,207.4416,2388071
2029-11-19,201.5512,207.9288,201.0644,204.5249,2738178
2029-11-20,201.5525,204.4433,201.0499,203.1539,3306321
2029-11-21,199.0311,203.0061,196.8733,201.0156,2859539
2029-11-22,203.1809,205.9482,203.1179,204.5665,2945373
2029-11-23,200.1482,206.9545,199.5938,202.4838,1883977
2029-11-26,201.5268,204.9449,201.5015,203.8955,4266107
2029-11-27,205.7304,206.7477,205.5044,206.3244,2960531
2029-11-28,207.5245,208.2815,203.9422,206.0041,2272113
2029-11-29,201.8412,204.5843,200.3549,202.669,850536
2029-11-30,202.9522,203.5563,197.3635,199.4183,2334891
2029-12-03,203.4671,204.0724,198.8118,201.5267,2483822
2029-12-04,198.8455,199.0914,197.2907,198.5408,548206
2029-12-05,199.2688,203.7878,198.0539,199.5169,4132592
2029-12-06,199.8564,202.2735,198.598,199.8308,3920946
2029-12-07,200.3039,202.1293,198.696,200.7774,1560351
2029-12-10,201.7975,204.1826,199.9865,201.9572,3210117
2029-12-11,198.7244,200.8654,198.5385,199.747,1114554
2029-12-12,197.1015,198.7366,196.5882,197.4618,1066114
2029-12-13,199.0474,200.2255,197.1234,199.203,3520900
2029-12-14,198.6401,199.6904,196.4433,197.7438,1362429
2029-12-17,191.6432,194.1439,190.2079,191.3627,4648413
2029-12-18,191.4114,195.4805,189.6923,192.8968,1270184
2029-12-19,190.4669,191.1865,189.4482,190.5511,3425618
2029-12-20,191.4577,193.4244,187.5805,191.6606,2333884
2029-12-21,195.2173,195.7526,193.9004,194.9299,839070
2029-12-24,195.693,196.1437,193.7596,195.0081,671026
2029-12-25,197.3558,198.0462,196.387,197.3917,1126561
2029-12-26,197.5036,198.3871,196.9647,197.7959,4003987
2029-12-27,201.5695,203.5683,200.5032,201.6402,4960040
2029-12-28,195.8697,202.5937,195.6306,199.1264,1931658
2029-12-31,198.348,200.8941,196.5316,199.1466,1709692
2030-01-01,202.4801,203.2767,197.2058,200.8019,4634132
2030-01-02,200.5422,201.0991,199.6034,200.3837,2335458
2030-01-03,203.3407,204.7324,201.3125,203.2142,1722275
2030-01-04,201.2784,203.3977,200.6673,202.2038,2991221
2030-01-07,208.3456,211.1687,204.1794,207.3294,2148591
2030-01-08,210.3389,216.5267,208.9768,212.7196,1853108
2030-01-09,213.1546,214.4432,212.4877,213.4836,4644402
2030-01-10,215.6415,217.9332,212.4178,214.9469,3787479
2030-01-11,216.195,221.897,215.9239,218.0864,1258083
2030-01-14,214.3047,217.2226,212.9851,215.0445,3164328
2030-01-15,209.4638,215.7175,208.8564,211.7277,4305520
2030-01-16,211.9711,218.7885,210.6341,214.9871,2694919
2030-01-17,215.3342,217.3915,214.2159,215.7382,1181534
2030-01-18,215.1475,216.2923,212.5656,215.1957,2687084
2030-01-21,214.0287,217.2978,212.8353,215.2674,2729515
2030-01-22,207.5146,211.7982,207.4268,209.233,1405901
2030-01-23,208.4754,210.9612,206.8248,208.7969,4432956
2030-01-24,206.0405,208.0651,205.466,206.96,671656
2030-01-25,210.2682,211.0431,207.548,209.2945,1218902
2030-01-28,215.2722,216.977,207.4016,211.8509,982114
2030-01-29,213.7888,215.5415,210.2147,213.3647,668504
2030-01-30,215.3615,217.1315,212.558,214.4225,1799798
2030-01-31,212.6236,215.0391,206.0721,210.6462,1577200
2030-02-01,210.9941,214.923,208.6268,212.187,4155287
2030-02-04,215.8742,218.7758,210.4582,213.8384,1679573
2030-02-05,216.7631,218.2774,215.6678,217.101,1602237
2030-02-06,222.5766,223.7712,221.676,222.7347,2331914
2030-02-07,220.1935,221.4231,215.6029,218.3001,901221
2030-02-08,218.2214,219.1961,214.5306,217.3283,3847038
2030-02-11,214.6476,216.7224,213.2618,215.4442,4165497
2030-02-12,219.2968,219.6243,214.4136,215.9338,715710
2030-02-13,216.4384,218.7973,213.6521,216.0117,3362072
2030-02-14,215.3888,216.8805,213.9718,215.4489,3073449
2030-02-15,218.359,219.8481,216.8606,218.1657,4891847
2030-02-18,215.9588,216.9327,212.5187,215.3443,3763693
2030-02-19,213.643,213.6954,212.0806,212.7131,4575320
2030-02-20,210.7634,211.5066,209.1087,210.1568,4132335
2030-02-21,207.9485,211.0444,206.3445,209.2919,3247905
2030-02-22,207.3825,209.985,204.599,206.2702,4849589
2030-02-25,205.9196,208.8119,204.637,206.1912,3259203
2030-02-26,206.2865,207.5596,203.8837,205.8233,4214134
2030-02-27,206.8576,206.8614,201.9626,203.9306,2505325
2030-02-28,207.3699,207.7186,205.1372,206.1213,964392
2030-03-01,205.6103,207.1443,204.235,206.0154,3475636
2030-03-04,207.768,209.5287,206.8521,208.701,1290992
2030-03-05,206.9818,209.5723,204.8387,208.2548,2786648
2030-03-06,208.1364,209.1557,207.6649,208.236,3742580
2030-03-07,208.3815,208.4112,204.8587,206.8758,4432399
2030-03-08,205.2728,209.324,204.2479,206.8997,1452834
2030-03-11,210.5184,211.5027,206.3287,208.7173,4534183
2030-03-12,207.3079,209.4849,205.7677,207.7311,1611549
2030-03-13,209.6863,211.9314,205.486,209.0693,4034431
2030-03-14,208.0441,208.3148,204.8075,207.0815,4321274
2030-03-15,209.0671,210.7119,206.6798,209.0182,3453070
2030-03-18,207.8968,208.5898,206.7812,207.6102,2577237
2030-03-19,209.3947,210.2719,209.362,209.7849,3139283
2030-03-20,208.2846,210.7473,207.9204,209.9804,2285850
2030-03-21,213.9014,215.2149,212.3563,213.8908,982541
2030-03-22,210.4764,212.2276,209.4451,210.9913,2611950
2030-03-25,207.8816,210.3347,204.0587,207.3281,594339
2030-03-26,205.0095,209.2192,202.3825,205.8419,1655075
2030-03-27,201.8439,203.9861,201.3896,202.4905,4959535
2030-03-28,199.6791,200.3862,196.9071,199.1981,893884
2030-03-29,201.6492,202.0979,199.2005,200.7296,753466
2030-04-01,201.7312,201.8182,199.0961,200.7597,4897384
2030-04-02,197.8444,202.2938,196.7271,199.6473,3763229
2030-04-03,197.8565,200.5878,196.621,198.7621,1813757
2030-04-04,196.7838,198.5516,196.0936,197.3822,1004977
2030-04-05,203.4976,203.7889,199.6214,201.3705,2804238
2030-04-08,199.9432,202.1448,196.6763,199.6409,4746393
2030-04-09,198.4253,198.7628,194.4116,196.5378,763954
2030-04-10,198.7852,198.8748,198.0575,198.4639,4991007
2030-04-11,197.2905,199.4121,196.601,197.9903,1171403
2030-04-12,202.3966,204.2488,201.0116,202.9345,4882499
2030-04-15,202.4312,206.2382,199.7457,201.6975,959658
2030-04-16,204.1016,205.3226,202.9428,203.7963,1686615
2030-04-17,207.6208,207.6281,204.4334,206.5014,730093
2030-04-18,201.5613,207.6915,200.272,205.2546,2499329
2030-04-19,204.4079,205.1948,201.737,203.4736,3429412
2030-04-22,205.0808,207.3477,204.4127,205.3329,1120865
2030-04-23,207.3335,208.2275,204.7972,206.7957,576138
2030-04-24,202.1001,204.9475,201.3761,203.3653,1097133
2030-04-25,201.4454,204.3598,198.1973,200.6702,2555914
2030-04-26,194.6598,195.1129,193.7489,194.6933,2811092
2030-04-29,196.0178,197.5127,194.8814,196.1285,3492405
2030-04-30,197.1578,197.2772,193.7489,195.5524,4754052
2030-05-01,196.0661,197.9574,191.5344,195.2113,2133959
2030-05-02,188.7802,194.2269,187.7633,191.3272,3139665
2030-05-03,188.2573,190.8292,186.7329,188.8604,1175842
2030-05-06,186.5661,190.6377,184.7026,187.8178,2037876
2030-05-07,185.6601,188.8048,184.341,186.3459,1505229
2030-05-08,186.1687,187.5106,185.8083,186.6469,1348465
2030-05-09,187.4654,189.1027,187.0919,187.9959,1191274
2030-05-10,193.6255,193.9887,191.1921,193.225,698805
2030-05-13,194.8721,194.9173,190.6787,193.2173,1829259
2030-05-14,195.3322,197.8088,194.8604,195.86,740948
2030-05-15,194.7,195.6682,191.0302,193.9578,2103164
2030-05-16,189.5485,193.6659,188.3356,190.1363,777546
2030-05-17,189.1774,192.1388,185.9477,189.372,2284928
2030-05-20,184.927,186.8033,184.4662,185.813,4146370
2030-05-21,183.8702,187.289,182.5985,185.8829,1503885
2030-05-22,182.9226,186.1183,180.6955,184.187,873022
2030-05-23,182.2591,184.1616,177.7113,179.9538,1553909
2030-05-24,183.689,187.3807,180.3618,183.7787,2418465
2030-05-27,183.4268,183.9867,181.0393,182.6336,3377253
2030-05-28,178.5528,179.4791,178.4538,179.1154,3316234
2030-05-29,181.395,183.8263,178.1476,181.0926,603736
2030-05-30,178.149,181.6073,177.7358,179.552,4672366
2030-05-31,180.6542,183.7383,180.2424,181.9527,2486527
2030-06-03,179.873,181.724,179.0456,180.3945,1920628
2030-06-04,176.9472,181.2675,176.4404,179.2633,4681335
2030-06-05,181.2404,182.0631,178.3992,180.0426,1333083
2030-06-06,181.723,184.7568,178.598,181.3651,3926460
2030-06-07,183.2661,185.537,179.1482,183.0819,4931082
2030-06-10,181.2892,183.6332,181.1495,182.9215,1998073
2030-06-11,183.8597,184.4472,183.6894,184.1223,2448230
2030-06-12,185.8366,186.6525,184.9409,185.8143,2968273
2030-06-13,185.3885,188.2787,185.1303,186.2993,4232443
2030-06-14,183.4188,187.6819,182.6033,186.0179,4918704
2030-06-17,181.5442,186.4943,181.4335,182.8561,3036089
2030-06-18,185.8058,186.0539,183.25,184.2124,3723459
2030-06-19,183.5968,185.1719,182.4025,184.3425,4358497
2030-06-20,182.2136,184.8583,182.0889,183.4665,3153343
2030-06-21,187.2796,190.2986,184.7028,186.3386,4033327
2030-06-24,184.7329,185.1113,181.7465,183.2097,3016623
2030-06-25,186.3739,187.576,186.092,186.8974,2969177
2030-06-26,185.702,188.4109,184.8566,186.8848,4524136
2030-06-27,188.9317,188.9774,186.4063,187.6358,2159803
2030-06-28,188.7998,189.3011,185.8698,186.7857,1376547
2030-07-01,183.3632,186.5108,179.5391,183.1229,3757366
2030-07-02,181.7511,186.5735,180.6491,182.8529,3104069
2030-07-03,183.477,184.5679,183.1702,183.6256,3024132
2030-07-04,186.2703,186.5393,184.5976,185.1588,2075753
2030-07-05,184.8819,186.0019,182.5502,184.7562,3718515
2030-07-08,179.7758,181.7948,178.6842,179.9946,2606817
2030-07-09,175.1064,177.6635,175.0382,176.7306,3451219
2030-07-10,180.5757,181.6764,180.4025,181.1728,679622
2030-07-11,179.4651,179.9734,178.0965,178.8488,4692363
2030-07-12,183.3061,185.8255,178.653,181.9742,4069473
2030-07-15,179.52,180.8136,178.7961,179.9819,2737371
2030-07-16,179.9285,182.1298,176.735,179.6242,1329305
2030-07-17,181.1544,181.7822,179.2185,181.0131,4925052
2030-07-18,180.0404,180.8035,178.661,179.2761,3032167
2030-07-19,182.2494,183.1834,181.9553,182.7709,2582353
2030-07-22,183.4166,183.4747,182.2773,182.9736,4654949
2030-07-23,183.0974,185.3459,183.043,184.0251,4579781
2030-07-24,184.7944,187.1589,181.8301,183.4718,1658571
2030-07-25,184.5809,189.1973,183.2537,184.9648,3527405
2030-07-26,189.1847,189.6937,187.9535,188.5402,1974794
2030-07-29,188.3854,189.1899,187.354,188.281,672511
2030-07-30,192.0194,193.0591,191.7664,192.2684,2327514
2030-07-31,190.1682,192.1879,188.1003,190.9007,1582922
2030-08-01,192.9497,193.7459,192.0881,192.6976,2947913
2030-08-02,193.496,194.8181,192.5373,193.8708,2496071
2030-08-05,189.588,194.7471,189.3608,191.4389,1535504
2030-08-06,191.0639,194.3867,190.1977,191.9691,2549869
2030-08-07,195.1178,195.2886,189.8117,192.0245,3822953
2030-08-08,189.6833,190.9909,189.3796,190.1065,3288365
2030-08-09,190.8507,192.3241,189.6017,190.9632,3333667
2030-08-12,190.8157,192.8837,189.9544,191.337,1071831
2030-08-13,192.2921,193.7222,187.8407,191.2086,919531
2030-08-14,190.9624,192.9738,188.2064,191.0895,3357015
2030-08-15,191.4711,192.0799,189.9407,190.9214,2793293
2030-08-16,190.9555,193.1486,187.1075,190.1189,3331420
2030-08-19,190.1365,191.4887,188.7642,190.4763,2119110
2030-08-20,191.3201,191.5256,186.306,189.0479,2077812
2030-08-21,195.7479,196.3219,194.3879,195.2112,3401935
2030-08-22,192.2297,193.0269,190.465,191.976,4923890
2030-08-23,190.817,191.2677,189.8116,190.6718,3067002
2030-08-26,189.2784,191.3667,187.4502,189.556,2324646
2030-08-27,194.6777,195.1588,193.8123,194.2936,2139637
2030-08-28,191.9473,193.4895,189.59,191.2782,607916
2030-08-29,193.7387,194.3479,188.8951,192.2968,1382652
2030-08-30,196.1717,196.3126,189.6487,192.9094,2097188
2030-09-02,194.3499,196.7809,192.0784,193.722,3261994
2030-09-03,196.6152,198.4449,193.8612,196.6568,3198082
2030-09-04,197.9142,202.6118,195.993,199.5869,1991790
2030-09-05,201.3127,202.0593,197.2287,198.5495,2875013
2030-09-06,200.2341,201.3625,197.4624,199.0521,1531298
2030-09-09,195.3701,195.472,194.1314,194.6878,846880
2030-09-10,194.7116,196.0543,192.6552,194.9585,1811205
2030-09-11,193.2832,193.5861,192.5465,193.1484,1256833
2030-09-12,190.8438,194.1044,190.5009,192.7554,2907519
2030-09-13,189.6767,190.8792,187.8214,188.934,3962144
2030-09-16,189.89,190.8208,189.3273,189.8921,1258997
2030-09-17,186.9402,189.141,184.667,186.1024,532582
2030-09-18,186.3051,189.5012,184.7552,186.4712,749586
2030-09-19,182.2505,185.052,181.1214,183.7835,1537396
2030-09-20,184.9239,185.9512,180.2212,181.9556,1244833
2030-09-23,184.6263,185.2102,183.8903,184.5314,4913231
2030-09-24,184.8334,186.7991,184.1668,185.8751,1566531
2030-09-25,189.3698,189.916,187.5748,188.4938,3450378
2030-09-26,190.1804,193.4016,189.92,192.0934,3631033
2030-09-27,190.1495,191.1455,189.7365,190.3583,1604876
2030-09-30,192.5938,198.1162,189.7955,193.8521,1156961
2030-10-01,189.7285,192.4934,189.1315,190.5109,1373054
2030-10-02,194.1863,194.7383,191.2293,192.2627,4458370
2030-10-03,191.2902,192.4228,188.9497,191.1661,2374343
2030-10-04,189.3717,190.0909,187.9094,189.0817,533504
2030-10-07,190.7166,192.269,188.4575,190.5191,3405054
2030-10-08,192.0019,194.3005,190.6033,192.7303,2432222
2030-10-09,196.5597,198.7564,192.3143,194.8978,1269696
2030-10-10,195.8181,196.8325,192.9859,195.44,1231711
2030-10-11,196.5043,198.0768,194.6696,195.7889,3865753
2030-10-14,196.2981,197.9949,194.789,197.0701,1911361
2030-10-15,197.4639,200.4323,196.6094,197.8293,688692
2030-10-16,197.4258,200.0316,197.1868,199.1585,3947890
2030-10-17,198.5984,200.6286,198.511,199.6866,1372982
2030-10-18,202.0142,202.5264,200.7338,201.7567,4986719
2030-10-21,197.4498,201.3826,195.3447,197.8948,3156239
2030-10-22,198.023,198.5884,196.6497,197.6229,2972951
2030-10-23,194.2328,198.0534,190.2893,194.4071,3677839
2030-10-24,194.8797,195.8737,194.0767,195.0927,1498017
2030-10-25,199.4361,201.0466,196.7065,199.0146,3524962
2030-10-28,196.6727,199.4256,196.055,197.9252,1299703
2030-10-29,199.5333,199.6033,196.1593,198.2673,1678160
2030-10-30,199.9002,201.8974,198.9155,200.1153,3078026
2030-10-31,197.6066,198.6797,194.0305,195.2501,2234739
2030-11-01,193.4706,195.6798,192.7425,194.0694,4558852
2030-11-04,195.3867,196.958,194.0048,194.9591,669337
2030-11-05,188.205,189.1848,187.2279,188.3357,948307
2030-11-06,185.937,186.8774,185.5211,186.1782,502117
2030-11-07,186.9418,190.7616,184.8974,188.6917,4578240
2030-11-08,190.9989,192.0686,190.1744,191.0147,2374175
2030-11-11,193.0045,193.9256,188.3029,191.9131,4457779
2030-11-12,193.7134,195.5195,191.907,193.9943,2945093
2030-11-13,193.6947,196.6252,193.4099,194.5346,4372699
2030-11-14,194.3234,198.685,193.1169,195.8746,4195062
2030-11-15,195.9675,195.9887,194.4668,195.1731,939497
2030-11-18,192.2365,199.7566,191.4939,195.4836,4831997
2030-11-19,193.9865,194.9986,192.1254,194.0446,2800792
2030-11-20,195.9229,197.7831,195.425,197.0485,3196156
2030-11-21,200.8753,204.2762,198.2894,200.7196,1592326
2030-11-22,203.4444,205.7549,202.1614,204.1118,4174488
2030-11-25,206.2266,206.3374,201.4831,203.1552,872459
2030-11-26,201.1505,205.1605,196.224,200.8835,1087145
2030-11-27,203.0952,204.8953,202.4954,204.0263,1527111
2030-11-28,205.5728,207.1055,203.2393,205.4034,4174990
2030-11-29,203.1089,210.4289,202.546,206.2561,4170739
2030-12-02,205.7091,205.8516,203.9087,204.7347,1640265
2030-12-03,205.4751,208.6779,203.7937,205.8243,2969626
2030-12-04,203.588,203.7396,202.4397,203.2018,2343900
2030-12-05,205.4539,205.8108,203.9404,204.7948,2970403
2030-12-06,207.6545,209.2817,207.2807,208.2533,595960
2030-12-09,215.1244,215.3763,208.6937,212.412,2456761
2030-12-10,217.244,217.2931,211.4001,214.2685,2606196
2030-12-11,213.0988,214.2829,208.2017,210.7865,564811
2030-12-12,211.2929,212.9767,209.9069,211.3285,3430832
2030-12-13,217.0888,217.74,215.7512,216.8682,2225920
2030-12-16,213.6287,216.5441,213.3729,214.6624,1634256
2030-12-17,215.5683,215.7532,213.4096,214.5529,4037950
2030-12-18,216.9106,220.2687,215.9537,218.2669,4139027
2030-12-19,220.3942,221.7435,216.9804,219.9333,1640926
2030-12-20,227.8356,228.3485,225.7643,226.6226,4667875
2030-12-23,225.8616,225.9312,223.6429,224.6833,570499
2030-12-24,222.7965,223.5631,219.2123,222.0749,3068056
2030-12-25,226.0092,226.2407,224.9685,225.4062,3695326
2030-12-26,224.2778,225.9195,220.347,222.239,1598260
2030-12-27,222.0732,223.0918,220.6858,221.7593,2149164
2030-12-30,220.7095,222.2422,220.6425,221.629,3673728
2030-12-31,228.1549,228.3848,219.9595,224.4463,2132065
2031-01-01,225.4862,228.0925,223.3626,226.1521,1825727
2031-01-02,228.3781,229.0021,225.9316,227.4414,3416384
2031-01-03,226.3639,228.9915,224.7719,226.3909,1232563
2031-01-06,229.819,231.8098,228.1498,229.7619,3018791
2031-01-07,240.9703,243.2577,239.0032,241.1823,1783359
2031-01-08,246.2918,246.3454,240.9844,243.24,1934665
2031-01-09,243.2868,247.2281,242.2305,243.5798,2475546
2031-01-10,240.7063,242.3325,239.0686,239.8636,3798073
2031-01-13,236.6973,239.9104,236.1093,238.0833,1515591
2031-01-14,237.496,238.2542,236.7554,237.521,3523890
2031-01-15,235.4447,238.1025,232.2487,236.0493,2017690
2031-01-16,234.3626,238.7763,233.664,236.051,4505732
2031-01-17,243.703,246.6474,236.8895,241.1898,2280296
2031-01-20,246.1415,246.9194,242.397,244.8755,2385780
2031-01-21,245.8706,246.7884,241.7993,244.4581,3892356
2031-01-22,241.4889,242.5112,238.7358,240.9874,697997
2031-01-23,242.477,248.5992,241.473,244.9351,4359401
2031-01-24,244.133,246.4292,240.3631,244.8399,1999973
2031-01-27,240.9028,242.2257,237.84,239.8675,4212053
2031-01-28,243.2985,244.2893,240.1718,241.9753,2163017
2031-01-29,247.1257,249.0555,242.4148,245.021,1369494
2031-01-30,238.3035,239.3328,236.56,238.0386,981132
2031-01-31,237.5237,239.0327,233.4902,235.7421,4143895
2031-02-03,236.248,237.1774,230.8839,235.4769,611152
